date,open,low,high,close,adj_close,volume,shares_outstanding
2004-06-14,86.09,85.68,86.6,86.11,50.47,4310984,1769518200.0
2004-06-15,86.51,86.26,87.2,86.56,50.74,4715682,1769518200.0
2004-06-16,86.28,86.13,86.93,86.41,50.65,3290402,1769518200.0
2004-06-17,86.52,86.11,86.58,86.46,50.68,4372489,1769518200.0
2004-06-18,86.23,85.95,86.81,86.1,50.47,6768457,1769518200.0
2004-06-21,86.42,85.38,86.45,85.55,50.15,4020196,1769518200.0
2004-06-22,85.35,85.21,86.27,86.06,50.44,4340168,1769518200.0
2004-06-23,86.14,85.89,86.85,86.8,50.88,4555016,1769518200.0
2004-06-24,86.31,85.89,86.92,86.03,50.43,4256592,1769518200.0
2004-06-25,85.99,85.03,86.26,85.61,50.18,5862516,1769518200.0
2004-06-28,85.76,84.47,85.95,84.81,49.71,4626667,1769518200.0
2004-06-29,84.46,84.03,84.6,84.41,49.47,4596961,1769518200.0
2004-06-30,84.42,83.84,84.61,84.27,49.4,4941304,1756861600.0
2004-07-01,84.4,82.76,84.55,83.65,49.03,5328219,1756861600.0
2004-07-02,83.6,82.79,83.7,83.21,48.77,3006727,1756861600.0
2004-07-06,82.7,81.39,82.92,81.93,48.02,6702873,1756861600.0
2004-07-07,81.55,81.31,82.16,81.6,47.83,5938456,1756861600.0
2004-07-08,81.26,79.9,81.27,79.97,46.87,7875334,1756861600.0
2004-07-09,80.69,79.84,80.78,80.2,47.01,6898579,1756861600.0
2004-07-12,80.31,79.75,81.5,81.21,47.6,6285623,1756861600.0
2004-07-13,82.12,81.45,82.3,81.5,47.77,6277046,1756861600.0
2004-07-14,81.11,80.1,81.49,80.43,47.14,6588336,1756861600.0
2004-07-15,80.43,79.93,80.91,80.33,47.08,7412479,1756861600.0
2004-07-16,82.27,80.57,82.68,80.57,47.23,10921704,1756861600.0
2004-07-19,80.78,80.69,82.07,81.55,47.8,6899416,1756861600.0
2004-07-20,81.86,81.55,82.69,82.56,48.39,5911260,1756861600.0
2004-07-21,82.94,81.55,83.28,81.55,47.8,5788564,1756861600.0
2004-07-22,81.26,80.96,82.6,82.28,48.22,6247340,1756861600.0
2004-07-23,81.93,80.78,82.28,81.12,47.55,4507632,1756861600.0
2004-07-26,81.12,80.79,81.82,81.35,47.68,4725305,1756861600.0
2004-07-27,81.84,81.69,82.5,82.1,48.12,4287031,1756861600.0
2004-07-28,82.1,81.15,82.49,82.07,48.11,6868245,1756861600.0
2004-07-29,82.46,82.44,83.38,82.95,48.62,4426986,1756861600.0
2004-07-30,82.65,82.59,83.56,83.24,48.79,3669891,1756861600.0
2004-08-02,83.05,82.62,83.55,82.88,48.58,3565186,1756861600.0
2004-08-03,82.89,81.68,82.98,81.94,48.03,4337971,1756861600.0
2004-08-04,81.55,81.5,82.84,82.19,48.17,4351988,1756861600.0
2004-08-05,82.19,81.27,82.62,81.44,47.74,4058375,1756861600.0
2004-08-06,80.67,79.75,81.03,79.81,46.88,5459283,1756861600.0
2004-08-09,79.81,79.23,80.27,79.88,46.92,3787671,1756861600.0
2004-08-10,80.31,80.12,81.25,81.25,47.73,4551146,1756861600.0
2004-08-11,80.02,79.45,80.29,80.01,47.0,5531248,1756861600.0
2004-08-12,79.4,78.3,79.4,78.59,46.17,7463105,1756861600.0
2004-08-13,78.91,78.88,80.25,80.22,47.12,6068787,1756861600.0
2004-08-16,80.02,79.84,80.84,80.33,47.18,4562129,1756861600.0
2004-08-17,80.4,79.98,80.82,80.34,47.19,3723132,1756861600.0
2004-08-18,79.92,79.89,81.39,81.39,47.81,4599785,1756861600.0
2004-08-19,81.02,80.74,81.6,81.16,47.67,4920907,1756861600.0
2004-08-20,80.8,80.8,81.5,81.5,47.87,4708464,1756861600.0
2004-08-23,81.48,80.93,81.69,80.93,47.54,4456588,1756861600.0
2004-08-24,81.26,80.64,81.41,80.98,47.57,2835078,1756861600.0
2004-08-25,81.26,80.83,81.52,81.33,47.77,4608258,1756861600.0
2004-08-26,81.26,80.97,81.3,80.97,47.56,3278582,1756861600.0
2004-08-27,80.93,80.87,81.21,81.2,47.7,2557261,1756861600.0
2004-08-30,80.85,80.68,81.25,80.69,47.4,2382683,1756861600.0
2004-08-31,80.83,79.97,80.97,80.97,47.56,3555877,1756861600.0
2004-09-01,80.35,80.32,81.35,80.52,47.3,4966931,1756861600.0
2004-09-02,80.52,80.16,81.05,80.85,47.49,3535898,1756861600.0
2004-09-03,80.59,80.27,80.97,80.68,47.39,3639871,1756861600.0
2004-09-07,80.98,80.88,81.68,81.23,47.72,4186929,1756861600.0
2004-09-08,81.17,81.15,82.71,82.08,48.22,5984375,1756861600.0
2004-09-09,82.08,82.08,82.97,82.64,48.54,4725200,1756861600.0
2004-09-10,82.63,82.46,83.17,82.94,48.72,3926161,1756861600.0
2004-09-13,83.17,82.29,83.44,82.69,48.57,5022264,1756861600.0
2004-09-14,82.79,82.36,83.06,82.91,48.7,4135361,1756861600.0
2004-09-15,82.16,82.11,82.7,82.57,48.5,4844235,1756861600.0
2004-09-16,82.41,82.15,83.14,82.33,48.36,3789658,1756861600.0
2004-09-17,82.6,81.68,82.7,81.97,48.15,6483840,1756861600.0
2004-09-20,81.64,81.64,82.63,81.93,48.13,4581898,1756861600.0
2004-09-21,81.93,81.59,82.32,81.95,48.14,4235986,1756861600.0
2004-09-22,81.6,80.47,81.68,80.6,47.35,5268807,1756861600.0
2004-09-23,80.34,79.58,80.56,80.19,47.1,5022055,1756861600.0
2004-09-24,80.11,80.1,81.01,80.72,47.41,5124877,1756861600.0
2004-09-27,80.4,80.29,80.73,80.46,47.26,4864214,1756861600.0
2004-09-28,80.64,80.19,80.93,80.76,47.44,4052413,1756861600.0
2004-09-29,80.76,80.45,81.24,81.24,47.72,4397907,1756861600.0
2004-09-30,81.4,81.27,82.2,81.97,48.15,5437108,1746401600.0
2004-10-01,82.17,82.1,83.15,82.91,48.7,4746748,1746401600.0
2004-10-04,83.17,82.91,84.23,83.33,48.95,5231464,1746401600.0
2004-10-05,84.08,83.3,84.16,83.48,49.04,5387632,1746401600.0
2004-10-06,83.31,83.27,84.23,84.17,49.44,4167682,1746401600.0
2004-10-07,84.17,83.56,84.23,83.58,49.09,3218437,1746401600.0
2004-10-08,83.59,82.71,84.04,82.9,48.69,4278140,1746401600.0
2004-10-11,82.95,82.48,83.37,82.82,48.65,3155050,1746401600.0
2004-10-12,82.24,81.82,82.41,82.22,48.3,4839424,1746401600.0
2004-10-13,82.47,80.72,82.68,81.24,47.72,6957364,1746401600.0
2004-10-14,81.02,80.59,81.24,81.05,47.61,4428450,1746401600.0
2004-10-15,81.05,80.88,81.5,81.12,47.65,6201211,1746401600.0
2004-10-18,80.59,80.58,82.36,82.14,48.25,7513000,1746401600.0
2004-10-19,84.32,84.13,85.78,85.44,50.19,14322041,1746401600.0
2004-10-20,84.56,84.41,85.27,84.91,49.88,7245433,1746401600.0
2004-10-21,84.51,83.81,84.86,84.23,49.47,6419825,1746401600.0
2004-10-22,84.34,83.45,84.56,83.55,49.08,6264180,1746401600.0
2004-10-25,83.52,83.47,84.99,84.54,49.66,6040127,1746401600.0
2004-10-26,84.45,84.37,85.63,85.09,49.98,7673247,1746401600.0
2004-10-27,84.68,84.61,86.3,86.04,50.54,6312715,1746401600.0
2004-10-28,85.85,85.5,86.27,85.56,50.26,4420919,1746401600.0
2004-10-29,85.47,85.04,85.95,85.8,50.4,4726351,1746401600.0
2004-11-01,85.4,85.31,86.62,86.15,50.6,5397988,1746401600.0
2004-11-02,85.61,85.56,87.21,86.49,50.81,5636580,1746401600.0
2004-11-03,87.24,86.97,87.86,87.19,51.22,6854752,1746401600.0
2004-11-04,87.05,86.83,88.62,88.32,51.88,7271374,1746401600.0
2004-11-05,88.34,88.34,89.41,89.18,52.38,7016986,1746401600.0
2004-11-08,88.43,88.43,89.58,89.26,52.53,5133036,1746401600.0
2004-11-09,88.91,88.91,89.82,89.26,52.53,4720703,1746401600.0
2004-11-10,88.83,88.83,90.15,89.49,52.67,6546286,1746401600.0
2004-11-11,89.48,89.43,91.03,90.62,53.33,7796256,1746401600.0
2004-11-12,90.5,90.4,91.3,91.13,53.63,5186486,1746401600.0
2004-11-15,90.9,90.63,91.78,91.7,53.97,5112430,1746401600.0
2004-11-16,91.06,90.49,91.3,90.72,53.39,5945569,1746401600.0
2004-11-17,91.11,91.11,92.38,91.26,53.71,6645447,1746401600.0
2004-11-18,91.17,90.85,91.49,90.92,53.51,4870071,1746401600.0
2004-11-19,90.77,90.11,90.98,90.3,53.14,5940339,1746401600.0
2004-11-22,90.15,90.02,91.2,90.93,53.51,6081549,1746401600.0
2004-11-23,90.54,90.39,91.18,91.09,53.61,5784275,1746401600.0
2004-11-24,90.86,90.86,91.58,91.26,53.71,3923128,1746401600.0
2004-11-26,90.87,90.42,91.19,90.55,53.29,2305698,1746401600.0
2004-11-29,90.76,90.76,92.14,91.3,53.73,5961991,1746401600.0
2004-11-30,90.97,90.1,91.44,90.1,53.02,6140334,1746401600.0
2004-12-01,90.34,90.32,91.85,91.66,53.95,5925067,1746401600.0
2004-12-02,91.44,91.29,92.52,91.55,53.88,5389306,1746401600.0
2004-12-03,92.3,92.3,93.34,92.81,54.62,7350033,1746401600.0
2004-12-06,92.62,92.4,93.59,93.37,54.95,5505098,1746401600.0
2004-12-07,93.4,91.77,93.93,91.87,54.07,6775047,1746401600.0
2004-12-08,92.19,91.56,93.07,92.4,54.38,5554992,1746401600.0
2004-12-09,91.97,91.5,93.31,93.22,54.86,5976530,1746401600.0
2004-12-10,91.87,91.87,93.68,92.42,54.39,4380962,1746401600.0
2004-12-13,92.59,91.85,92.93,92.21,54.27,5020277,1746401600.0
2004-12-14,92.06,92.05,93.4,93.03,54.75,4699887,1746401600.0
2004-12-15,92.66,92.55,93.4,93.05,54.76,4094567,1746401600.0
2004-12-16,92.54,92.54,93.83,93.16,54.83,5920465,1746401600.0
2004-12-17,92.73,91.97,93.69,91.97,54.13,9260343,1746401600.0
2004-12-20,92.11,92.11,93.28,92.3,54.32,4989315,1746401600.0
2004-12-21,92.34,92.27,92.88,92.75,54.59,5064523,1746401600.0
2004-12-22,93.07,93.01,93.67,93.32,54.92,5177805,1746401600.0
2004-12-23,93.21,93.21,93.69,93.42,54.98,3755768,1746401600.0
2004-12-27,93.39,93.1,93.66,93.21,54.86,3412993,1746401600.0
2004-12-28,93.12,93.09,94.22,93.98,55.31,4535874,1746401600.0
2004-12-29,93.51,93.5,94.14,93.86,55.24,3447930,1746401600.0
2004-12-30,93.79,93.76,94.65,93.98,55.31,3987770,1746401600.0
2004-12-31,94.26,94.16,94.56,94.24,55.47,2921687,1703620200.0
2005-01-03,94.62,92.97,94.74,93.45,55.0,5538779,1703620200.0
2005-01-04,93.44,92.28,94.09,92.45,54.41,5973706,1703620200.0
2005-01-05,92.35,92.16,93.53,92.26,54.3,5906448,1703620200.0
2005-01-06,92.29,91.83,92.72,91.97,54.13,4771538,1703620200.0
2005-01-07,92.26,91.27,92.54,91.57,53.89,6485932,1703620200.0
2005-01-10,91.57,91.05,91.86,91.47,53.83,4837855,1703620200.0
2005-01-11,91.47,90.54,91.58,90.82,53.45,4964734,1703620200.0
2005-01-12,90.82,89.92,91.09,91.02,53.57,6096716,1703620200.0
2005-01-13,91.19,89.58,91.97,90.3,53.14,5585012,1703620200.0
2005-01-14,89.88,89.44,90.11,89.96,52.95,5774757,1703620200.0
2005-01-18,89.53,89.5,91.15,90.73,53.4,8882737,1703620200.0
2005-01-19,90.77,88.84,90.97,89.01,52.38,7690924,1703620200.0
2005-01-20,88.54,88.53,89.71,88.91,52.33,5971196,1703620200.0
2005-01-21,88.91,88.17,89.2,88.32,51.98,7324720,1703620200.0
2005-01-24,88.62,87.72,88.77,87.75,51.65,6838016,1703620200.0
2005-01-25,87.94,87.91,88.52,88.14,51.87,5303952,1703620200.0
2005-01-26,88.24,87.9,88.79,87.91,51.74,5598192,1703620200.0
2005-01-27,87.48,87.42,88.16,87.94,51.75,4965257,1703620200.0
2005-01-28,88.6,88.41,89.47,88.81,52.26,6234788,1703620200.0
2005-01-31,89.53,88.96,89.82,89.31,52.56,4978855,1703620200.0
2005-02-01,89.55,89.26,89.87,89.73,52.81,3804720,1703620200.0
2005-02-02,89.66,89.51,90.2,90.15,53.06,3762880,1703620200.0
2005-02-03,89.74,88.97,89.81,89.43,52.63,4109420,1703620200.0
2005-02-04,88.92,88.91,90.57,90.35,53.18,3982750,1703620200.0
2005-02-07,90.2,90.18,90.73,90.37,53.19,2968339,1703620200.0
2005-02-08,90.13,89.99,90.48,89.99,53.06,3703991,1703620200.0
2005-02-09,90.0,88.47,90.66,88.62,52.26,5917327,1703620200.0
2005-02-10,88.86,88.24,89.01,88.68,52.29,5060966,1703620200.0
2005-02-11,88.62,88.43,89.84,89.2,52.6,4423848,1703620200.0
2005-02-14,89.06,89.06,89.89,89.46,52.75,3000765,1703620200.0
2005-02-15,89.39,89.37,90.51,90.18,53.18,4338808,1703620200.0
2005-02-16,90.09,90.06,90.79,90.46,53.34,4671959,1703620200.0
2005-02-17,90.34,89.62,90.59,89.63,52.85,4449893,1703620200.0
2005-02-18,89.63,88.48,90.11,89.17,52.58,4461504,1703620200.0
2005-02-22,88.59,88.17,89.39,88.26,52.04,5047055,1703620200.0
2005-02-23,88.23,87.52,88.37,88.05,51.92,5881449,1703620200.0
2005-02-24,87.94,87.81,89.0,88.57,52.22,4344979,1703620200.0
2005-02-25,88.29,88.23,88.72,88.72,52.31,4266111,1703620200.0
2005-02-28,88.46,88.35,88.68,88.51,52.19,5177491,1703620200.0
2005-03-01,88.57,88.52,89.32,89.2,52.6,3995615,1703620200.0
2005-03-02,88.67,88.67,89.61,88.83,52.38,4672900,1703620200.0
2005-03-03,89.05,88.15,89.11,88.35,52.09,4223539,1703620200.0
2005-03-04,88.85,88.3,89.08,88.31,52.07,4972684,1703620200.0
2005-03-07,88.29,87.56,88.44,87.57,51.64,7371057,1703620200.0
2005-03-08,87.67,87.67,88.49,88.08,51.94,5321839,1703620200.0
2005-03-09,87.97,87.96,88.91,88.29,52.06,4718715,1703620200.0
2005-03-10,88.29,88.04,88.72,88.35,52.09,3579935,1703620200.0
2005-03-11,88.19,87.19,88.35,87.49,51.59,4701038,1703620200.0
2005-03-14,87.48,87.48,87.99,87.86,51.81,4116533,1703620200.0
2005-03-15,87.95,87.19,88.21,87.36,51.51,3831603,1703620200.0
2005-03-16,86.75,86.28,87.38,86.66,51.1,5298304,1703620200.0
2005-03-17,86.51,85.76,86.69,85.91,50.66,5817957,1703620200.0
2005-03-18,85.91,85.17,85.95,85.35,50.33,7888409,1703620200.0
2005-03-21,85.49,85.34,86.31,85.57,50.46,4604910,1703620200.0
2005-03-22,85.67,85.33,86.37,85.56,50.45,4657315,1703620200.0
2005-03-23,86.01,85.87,87.16,86.54,51.03,5723817,1703620200.0
2005-03-24,86.81,86.71,87.52,86.71,51.13,4787647,1703620200.0
2005-03-28,86.72,86.63,87.6,87.04,51.32,4276989,1703620200.0
2005-03-29,86.75,86.21,87.06,86.62,51.07,6349638,1703620200.0
2005-03-30,86.35,86.35,86.88,86.69,51.12,5495579,1703620200.0
2005-03-31,86.48,86.25,87.39,87.36,51.51,4621856,1703620200.0
2005-04-01,87.47,86.08,87.72,86.46,50.98,5984375,1703620200.0
2005-04-04,86.12,85.83,86.63,86.35,50.92,3909739,1703620200.0
2005-04-05,86.26,85.33,86.36,85.63,50.49,4778546,1703620200.0
2005-04-06,85.13,84.81,85.45,85.09,50.17,8197293,1703620200.0
2005-04-07,85.09,84.23,85.28,84.55,49.86,6648062,1703620200.0
2005-04-08,84.4,83.65,84.57,83.75,49.38,5417443,1703620200.0
2005-04-11,83.51,82.3,83.71,82.41,48.59,8678139,1703620200.0
2005-04-12,82.12,81.42,82.45,81.98,48.34,8817466,1703620200.0
2005-04-13,81.99,80.54,82.19,80.85,47.67,7416872,1703620200.0
2005-04-14,80.91,79.8,81.65,79.96,47.15,10900575,1703620200.0
2005-04-15,75.99,72.97,76.16,73.33,43.24,29189990,1703620200.0
2005-04-18,73.76,72.79,74.33,73.28,43.21,13864730,1703620200.0
2005-04-19,73.59,71.94,73.81,72.16,42.55,9685855,1703620200.0
2005-04-20,72.16,68.69,72.53,68.84,40.59,21303150,1703620200.0
2005-04-21,69.78,69.6,70.84,70.75,41.72,16970722,1703620200.0
2005-04-22,70.79,70.04,71.41,70.95,41.83,11489682,1703620200.0
2005-04-25,71.93,70.79,72.39,71.33,42.06,10689492,1703620200.0
2005-04-26,71.4,71.37,73.59,72.11,42.52,13058578,1703620200.0
2005-04-27,72.36,72.18,73.79,73.66,43.44,12166444,1703620200.0
2005-04-28,73.66,72.32,73.72,72.57,42.79,9026143,1703620200.0
2005-04-29,73.66,72.57,73.69,73.02,43.06,8522494,1703620200.0
2005-05-02,73.5,72.69,73.89,73.15,43.13,7565195,1703620200.0
2005-05-03,73.4,72.59,73.58,73.11,43.11,6481330,1703620200.0
2005-05-04,73.23,73.14,73.81,73.69,43.45,5765866,1703620200.0
2005-05-05,74.57,72.02,74.67,72.18,42.56,12940903,1703620200.0
2005-05-06,72.24,71.67,72.58,71.95,42.54,8106814,1703620200.0
2005-05-09,71.95,71.42,72.14,71.68,42.38,5875068,1703620200.0
2005-05-10,71.46,69.83,71.47,70.08,41.43,8349381,1703620200.0
2005-05-11,70.39,69.32,70.45,70.06,41.42,7233822,1703620200.0
2005-05-12,70.3,69.31,70.55,69.43,41.05,6340747,1703620200.0
2005-05-13,69.34,69.33,70.61,69.94,41.35,7479528,1703620200.0
2005-05-16,69.88,69.88,71.21,71.07,42.02,5754569,1703620200.0
2005-05-17,70.68,70.11,71.16,71.02,41.99,5371838,1703620200.0
2005-05-18,71.7,71.41,73.44,73.0,43.16,10783842,1703620200.0
2005-05-19,73.14,73.01,74.23,73.77,43.61,7353798,1703620200.0
2005-05-20,73.88,73.0,73.88,73.05,43.19,6620971,1703620200.0
2005-05-23,72.94,72.66,73.57,73.15,43.25,4978751,1703620200.0
2005-05-24,72.79,72.24,73.15,72.48,42.85,5921092,1703620200.0
2005-05-25,72.1,71.86,72.69,72.66,42.96,5735636,1703620200.0
2005-05-26,73.09,72.94,74.01,73.75,43.6,6100272,1703620200.0
2005-05-27,73.72,73.16,73.84,73.71,43.58,3309439,1703620200.0
2005-05-31,73.23,72.18,74.01,72.23,42.7,6714274,1703620200.0
2005-06-01,72.25,72.25,74.09,73.46,43.43,7720108,1703620200.0
2005-06-02,73.37,73.31,73.99,73.95,43.72,4210778,1703620200.0
2005-06-03,73.67,72.41,73.71,72.46,42.84,6432795,1703620200.0
2005-06-06,72.47,71.63,72.56,71.7,42.39,6253616,1703620200.0
2005-06-07,71.7,71.7,72.74,71.74,42.41,5467024,1703620200.0
2005-06-08,71.85,71.35,72.08,71.51,42.28,4476880,1703620200.0
2005-06-09,71.3,70.97,72.15,71.63,42.35,4626667,1703620200.0
2005-06-10,70.98,70.84,71.75,71.48,42.26,5121007,1703620200.0
2005-06-13,71.22,71.18,72.59,71.75,42.42,5978622,1703620200.0
2005-06-14,71.75,71.44,72.11,71.6,42.33,4513385,1703620200.0
2005-06-15,72.37,71.85,73.14,72.94,43.13,7430366,1703620200.0
2005-06-16,73.04,72.95,73.85,73.66,43.55,8200640,1703620200.0
2005-06-17,74.28,73.02,74.31,73.03,43.18,8989115,1703620200.0
2005-06-20,72.69,72.25,73.59,73.18,43.27,3917898,1703620200.0
2005-06-21,73.33,72.76,73.61,73.05,43.19,5584699,1703620200.0
2005-06-22,73.45,73.3,74.08,73.83,43.65,5906030,1703620200.0
2005-06-23,73.43,71.76,73.59,72.09,42.62,8123968,1703620200.0
2005-06-24,71.86,70.75,72.08,70.76,41.83,11288537,1703620200.0
2005-06-27,70.76,70.27,71.48,70.63,41.76,6788331,1703620200.0
2005-06-28,70.58,70.22,71.99,71.99,42.56,8565485,1703620200.0
2005-06-29,71.95,71.34,72.35,71.44,42.24,5772979,1703620200.0
2005-06-30,71.51,70.81,72.17,70.94,41.94,6408842,1677679400.0
2005-07-01,71.03,71.03,72.02,71.39,42.21,4553343,1677679400.0
2005-07-05,71.11,70.9,71.67,71.5,42.27,5420163,1677679400.0
2005-07-06,71.51,71.13,72.8,72.48,42.85,8377728,1677679400.0
2005-07-07,71.85,71.7,74.12,73.98,43.74,11252031,1677679400.0
2005-07-08,73.98,73.75,76.02,75.81,44.82,14058763,1677679400.0
2005-07-11,75.91,75.07,76.02,75.49,44.63,7517288,1677679400.0
2005-07-12,75.72,75.7,76.95,76.52,45.24,11448993,1677679400.0
2005-07-13,77.59,77.59,78.15,77.87,46.04,11861640,1677679400.0
2005-07-14,78.39,78.39,79.03,78.8,46.59,8939325,1677679400.0
2005-07-15,78.81,77.94,79.11,78.76,46.56,7995729,1677679400.0
2005-07-18,78.38,78.09,80.25,78.21,46.24,9106058,1677679400.0
2005-07-19,80.99,80.02,81.37,80.02,47.31,14800586,1677679400.0
2005-07-20,79.54,79.34,81.22,80.88,47.82,9752067,1677679400.0
2005-07-21,80.88,79.73,81.21,80.69,47.71,8645504,1677679400.0
2005-07-22,80.29,80.17,80.91,80.73,47.73,4780638,1677679400.0
2005-07-25,80.29,80.23,80.8,80.5,47.59,4662859,1677679400.0
2005-07-26,80.45,80.16,80.64,80.42,47.55,4751873,1677679400.0
2005-07-27,80.11,79.17,80.43,80.18,47.41,5085861,1677679400.0
2005-07-28,79.88,79.61,80.28,80.11,47.37,6474426,1677679400.0
2005-07-29,79.64,79.56,80.26,79.79,47.17,4529494,1677679400.0
2005-08-01,79.35,79.21,80.16,79.76,47.16,3832858,1677679400.0
2005-08-02,79.61,79.39,80.17,79.65,47.09,5628212,1677679400.0
2005-08-03,79.65,79.46,80.5,80.36,47.51,4451985,1677679400.0
2005-08-04,80.07,79.33,80.2,79.46,46.98,5491395,1677679400.0
2005-08-05,79.11,79.09,80.06,79.69,47.12,3885472,1677679400.0
2005-08-08,79.74,79.37,80.2,79.69,47.23,4627818,1677679400.0
2005-08-09,79.73,79.29,80.26,79.83,47.31,3968001,1677679400.0
2005-08-10,79.97,78.37,80.32,78.41,46.47,5650910,1677679400.0
2005-08-11,78.33,78.03,79.11,79.02,46.83,4780638,1677679400.0
2005-08-12,78.54,78.45,78.95,78.58,46.57,4579597,1677679400.0
2005-08-15,78.3,78.02,79.29,78.87,46.74,3588931,1677679400.0
2005-08-16,78.46,77.52,78.81,77.72,46.06,4610140,1677679400.0
2005-08-17,77.82,77.28,78.34,77.72,46.06,5076238,1677679400.0
2005-08-18,77.53,77.25,78.39,77.58,45.98,3884112,1677679400.0
2005-08-19,77.78,77.59,79.64,79.12,46.89,6779126,1677679400.0
2005-08-22,79.11,78.25,79.68,78.97,46.8,5394431,1677679400.0
2005-08-23,79.06,78.01,79.48,78.42,46.48,4184314,1677679400.0
2005-08-24,77.94,77.66,78.78,77.74,46.07,4620810,1677679400.0
2005-08-25,77.87,77.17,77.87,77.53,45.95,3771981,1677679400.0
2005-08-26,77.26,76.73,77.46,76.85,45.54,5260648,1677679400.0
2005-08-29,76.48,76.39,78.15,77.76,46.09,4210464,1677679400.0
2005-08-30,77.44,76.46,77.44,77.0,45.63,5935213,1677679400.0
2005-08-31,76.82,76.36,77.24,77.07,45.68,5649237,1677679400.0
2005-09-01,76.63,75.85,76.79,76.04,45.07,6684568,1677679400.0
2005-09-02,76.0,75.97,76.49,75.97,45.02,3849908,1677679400.0
2005-09-06,76.19,76.19,77.62,77.46,45.9,6595553,1677679400.0
2005-09-07,77.15,76.79,77.56,77.42,45.88,4305650,1677679400.0
2005-09-08,77.71,76.96,77.94,77.25,45.78,4474056,1677679400.0
2005-09-09,77.3,76.98,77.91,77.86,46.14,4165381,1677679400.0
2005-09-12,77.47,77.44,78.5,77.9,46.17,3862669,1677679400.0
2005-09-13,77.91,76.98,77.91,77.2,45.75,5272781,1677679400.0
2005-09-14,77.2,76.88,77.82,76.94,45.6,4066534,1677679400.0
2005-09-15,76.89,76.17,77.1,76.49,45.33,5087849,1677679400.0
2005-09-16,76.85,76.32,76.96,76.8,45.51,7975645,1677679400.0
2005-09-19,76.23,75.54,76.46,75.94,45.0,5385331,1677679400.0
2005-09-20,75.78,75.17,76.15,75.24,44.59,7449926,1677679400.0
2005-09-21,74.57,73.97,75.01,74.15,43.94,7453796,1677679400.0
2005-09-22,74.15,73.9,75.05,74.77,44.31,7186438,1677679400.0
2005-09-23,74.28,74.09,74.67,74.57,44.19,5684592,1677679400.0
2005-09-26,74.87,73.55,74.96,74.01,43.86,5683127,1677679400.0
2005-09-27,73.78,73.77,75.14,74.56,44.19,5752582,1677679400.0
2005-09-28,74.63,74.63,76.22,76.0,45.04,8104094,1677679400.0
2005-09-29,75.76,75.4,77.01,76.83,45.53,6171086,1677679400.0
2005-09-30,76.5,76.45,76.96,76.69,45.45,5791179,1664499800.0
2005-10-03,76.69,76.0,77.06,76.91,45.58,5541290,1664499800.0
2005-10-04,77.1,76.41,77.89,76.59,45.39,6657895,1664499800.0
2005-10-05,76.59,76.06,77.13,76.31,45.22,5228745,1664499800.0
2005-10-06,76.31,75.24,76.74,76.19,45.16,8504189,1664499800.0
2005-10-07,76.72,76.57,77.55,76.96,45.61,6412085,1664499800.0
2005-10-10,77.67,77.51,78.49,77.68,46.03,8245513,1664499800.0
2005-10-11,78.63,78.37,79.85,79.53,47.13,10231240,1664499800.0
2005-10-12,79.11,78.35,79.28,78.58,46.57,7929517,1664499800.0
2005-10-13,78.11,78.11,79.54,78.59,46.57,5785008,1664499800.0
2005-10-14,78.97,78.01,79.07,78.73,46.66,5830090,1664499800.0
2005-10-17,78.74,78.33,79.34,78.96,46.79,8331181,1664499800.0
2005-10-18,80.62,79.68,80.88,79.81,47.3,12599384,1664499800.0
2005-10-19,78.79,78.76,80.5,80.47,47.69,7847720,1664499800.0
2005-10-20,80.31,79.24,80.49,79.51,47.12,6017324,1664499800.0
2005-10-21,79.43,79.26,80.31,79.67,47.21,6297652,1664499800.0
2005-10-24,79.49,78.97,79.93,79.8,47.29,5734381,1664499800.0
2005-10-25,79.43,79.07,80.26,79.69,47.23,5641392,1664499800.0
2005-10-26,79.32,79.08,80.18,79.24,46.96,4467257,1664499800.0
2005-10-27,78.9,78.63,79.28,78.69,46.64,3876267,1664499800.0
2005-10-28,78.7,76.96,78.81,77.84,46.13,7260600,1664499800.0
2005-10-31,77.93,77.72,78.68,78.28,46.39,7877635,1664499800.0
2005-11-01,78.25,77.72,78.54,78.0,46.23,5913143,1664499800.0
2005-11-02,77.63,77.09,78.29,77.5,45.93,6743980,1664499800.0
2005-11-03,77.96,77.73,79.38,79.23,46.95,8044681,1664499800.0
2005-11-04,79.26,79.01,79.64,79.35,47.03,4007644,1664499800.0
2005-11-07,79.45,79.42,80.16,79.93,47.37,4660035,1664499800.0
2005-11-08,79.74,79.46,80.21,79.49,47.22,3972708,1664499800.0
2005-11-09,79.07,78.86,79.67,79.2,47.05,4117265,1664499800.0
2005-11-10,79.06,78.68,80.59,80.3,47.7,4949672,1664499800.0
2005-11-11,80.5,80.45,81.11,80.83,48.02,5064000,1664499800.0
2005-11-14,80.54,80.41,81.26,80.65,47.91,4095404,1664499800.0
2005-11-15,80.33,80.33,82.12,81.77,48.58,7145017,1664499800.0
2005-11-16,81.69,81.63,82.77,82.73,49.15,7002029,1664499800.0
2005-11-17,82.39,81.99,83.15,83.07,49.35,5537106,1664499800.0
2005-11-18,84.13,83.34,84.13,83.91,49.85,8353147,1664499800.0
2005-11-21,83.75,83.18,84.01,83.45,49.58,5029063,1664499800.0
